ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Nuclei_with_XISTpuncta_Count,Children_XIST_CLOUD_Count,Intensity_IntegratedIntensityEdge_Masked_XIST,Intensity_IntegratedIntensity_Masked_XIST,Intensity_LowerQuartileIntensity_Masked_XIST,Intensity_MADIntensity_Masked_XIST,Intensity_MassDisplacement_Masked_XIST,Intensity_MaxIntensityEdge_Masked_XIST,Intensity_MaxIntensity_Masked_XIST,Intensity_MeanIntensityEdge_Masked_XIST,Intensity_MeanIntensity_Masked_XIST,Intensity_MedianIntensity_Masked_XIST,Intensity_MinIntensityEdge_Masked_XIST,Intensity_MinIntensity_Masked_XIST,Intensity_StdIntensityEdge_Masked_XIST,Intensity_StdIntensity_Masked_XIST,Intensity_UpperQuartileIntensity_Masked_XIST,Location_CenterMassIntensity_X_Masked_XIST,Location_CenterMassIntensity_Y_Masked_XIST,Location_CenterMassIntensity_Z_Masked_XIST,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Masked_XIST,Location_MaxIntensity_Y_Masked_XIST,Location_MaxIntensity_Z_Masked_XIST,Number_Object_Number,Parent_Nuclei_X
10,133,8,9,366,718,363,715,363.875,716.125,0.546802299,8,0.612372436,3.191538243,1,0.888888889,1.828814549,3.464101615,2.828427125,1.414213562,1.051776695,1,2,2.738612788,-45,7.414213562,1,1,1,0.027847718,0.033096822,0.003799497,0.000411993,0.037421214,0.005218586,0.005249104,0.003978245,0.004137103,0.004150454,0.00282292,0.00282292,0.000657718,0.000745096,0.005218586,363.8953435,716.0935915,0,363.875,716.125,0,364,716,0,133,19
10,134,3,3,374,718,373,715,373,716,0.026525824,3,1,1.954410048,1,1,37.69911184,3.265986324,2,1,1,1,0,0,0,1,1,1,1,0.009658962,0.009658962,0.002933547,0.000534066,0.01737759,0.003875792,0.003875792,0.003219654,0.003219654,0.003425651,0.00280766,0.00280766,0.000468993,0.000468993,0.003875792,373,716.0173776,0,373,716,0,373,716,0,134,19
10,135,3,4,369,721,367,719,367.3333333,719.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,0,0.0112459,0.0112459,0.003444724,0.000656138,0.083703066,0.00451667,0.00451667,0.003748633,0.003748633,0.004020752,0.003204395,0.003204395,0.000558618,0.000558618,0.00451667,367.4016282,719.284939,0,367.3333333,719.3333333,0,368,719,0,135,19
10,136,5,6,463,721,461,718,461.6,718.8,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,18.43494882,5.207106781,1,1,1,0.024338139,0.024338139,0.00490959,0.00062562,0.076725074,0.006149386,0.006149386,0.004867628,0.004867628,0.005073625,0.003143358,0.003143358,0.000973186,0.000973186,0.005912871,461.584953,718.7247649,0,461.6,718.8,0,462,719,0,136,21
10,137,6,6,358,721,355,719,356,719.5,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,90,6,1,1,1,0.025589382,0.025589382,0.003921569,0.000503547,0.04814664,0.00547799,0.00547799,0.004264897,0.004264897,0.004242009,0.00328069,0.00328069,0.00069752,0.00069752,0.005111773,355.9564699,719.5205725,0,356,719.5,0,356,720,0,137,19
10,138,22,81,484,725,475,716,478.2272727,719.5454545,1.263854377,27,0.974757109,5.292567428,1,0.271604938,0.791230397,12.09911909,10.63014581,1.414213562,1.094139446,1,2.121320344,2.701345548,47.46098189,18.69238816,0.814814815,1,0,0.125505458,0.16433967,0.005584802,0.002136264,0.126083391,0.012497139,0.012497139,0.007382674,0.007469985,0.007431143,0.003326467,0.003326467,0.002944139,0.002829741,0.009979401,478.3200557,719.6308264,0,478.2272727,719.5454545,0,478,720,0,138,21
10,139,7,9,362,723,359,720,360.2857143,721,0.530070278,7,0.377964473,2.985410661,1,0.777777778,1.886542296,3.023715784,2.236067977,1.414213562,1.059173366,1,2,2.799416849,0,6.828427125,1,1,1,0.029449915,0.038315406,0.004318304,0.001014724,0.056527354,0.007263294,0.008865491,0.004908319,0.005473629,0.004966812,0.003677425,0.003677425,0.001146549,0.001744773,0.007663844,360.3297491,720.964556,0,360.2857143,721,0,360,721,0,139,19
10,140,11,20,476,724,472,719,473.3636364,721,0.595270387,12,0.819334279,3.742410319,1,0.55,1.679908865,4.967994363,4.123105626,1.414213562,1.112967335,1,2.121320344,2.848231107,-30.69477017,9.071067812,0.916666667,1,0,0.040146488,0.060105288,0.004253452,0.001548791,0.079666552,0.008087282,0.008087282,0.005018311,0.005464117,0.00578317,0.003402762,0.003402762,0.001500367,0.001524104,0.006836041,473.4384361,721.0274181,0,473.3636364,721,0,474,721,0,140,21
10,141,9,12,371,724,368,720,368.7777778,721.3333333,0.513579949,10,0.561211151,3.385137501,1,0.75,1.947116515,3.781743128,3.16227766,1.414213562,1.046023729,1,2,3.130045422,-7.627559352,7.621320344,0.9,1,0,0.029297325,0.03405814,0.003250172,0.000503548,0.077270295,0.004974442,0.004974442,0.003662166,0.003784238,0.003509576,0.002899215,0.002899215,0.000710364,0.0007535,0.004745556,368.8530466,721.3508065,0,368.7777778,721.3333333,0,369,722,0,141,19
10,142,37,72,483,727,474,719,477.6486486,723.2162162,0.977026752,45,0.824190121,6.863662518,1,0.513888889,1.023513427,9.72256186,9.219544457,2.828427125,1.383785352,1,4.992301766,5.506015152,66.20909893,21.3137085,0.822222222,1,1,0.110215917,0.248325329,0.004215305,0.002532998,0.366762367,0.011490044,0.012649729,0.005510796,0.006711495,0.006881819,0.00280766,0.00280766,0.002485049,0.002762949,0.008220798,477.51825,722.8734177,0,477.6486486,723.2162162,0,477,722,0,142,21
10,143,18,40,492,726,484,721,487.2222222,723.0555556,0.689150855,22,0.940411301,4.787307365,1,0.45,1.451061103,8.376116172,7.615773106,1.414213562,1.115059323,1,2.236067977,2.848206948,-61.57310832,12.48528137,0.818181818,1,0,0.066132601,0.094117647,0.004333562,0.001052873,0.138379891,0.008178837,0.008178837,0.005087123,0.005228758,0.005325398,0.003097582,0.003097582,0.001496444,0.001387854,0.006530861,487.1559663,723.1770428,0,487.2222222,723.0555556,0,487,724,0,143,21
10,144,4,4,360,728,358,726,358.5,726.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.01452659,0.01452659,0.003418021,0.000488289,0.052688802,0.004119936,0.004119936,0.003631647,0.003631647,0.00390631,0.003082323,0.003082323,0.000406589,0.000406589,0.004119936,358.552521,726.5042016,0,358.5,726.5,0,359,726,0,144,19
10,145,19,30,367,729,362,723,363.7894737,725.6315789,1.054046581,22,0.79195336,4.918490759,1,0.633333333,0.948724675,6.533064118,6.403124237,2,1.201496164,1,3.478505426,3.988968665,-38.39603577,15.86396103,0.863636364,1,0,0.060883503,0.100541704,0.003669795,0.001731899,0.082888546,0.007110705,0.009521631,0.004348822,0.005291669,0.00531777,0.00280766,0.00280766,0.00131149,0.002000226,0.007251851,363.8342692,725.7013204,0,363.7894737,725.6315789,0,364,726,0,145,19
10,146,24,56,493,729,486,721,489.0416667,725,0.838195938,27,0.944768053,5.527906392,1,0.428571429,1.193038471,10.08531126,8.602325267,2,1.162478956,1,2.828427125,3.305357131,-43.51802271,15.89949494,0.888888889,1,0,0.0708629,0.11967651,0.003845274,0.00141909,0.198196121,0.007614252,0.008484016,0.004428931,0.004986521,0.004592965,0.002853437,0.002853437,0.001459397,0.001562523,0.006179904,488.8509499,725.0539335,0,489.0416667,725,0,488,726,0,146,21
10,147,25,40,370,732,365,724,367.08,727.68,1.157710969,30,0.857749135,5.641895835,1,0.625,0.863773452,8.396824274,7.280109889,2,1.22627417,1,3.781176708,4.316542842,5.433151934,19.07106781,0.833333333,1,0,0.13568323,0.214587636,0.005924316,0.002906843,0.258873069,0.016495004,0.016495004,0.007981366,0.008583505,0.008049134,0.003707943,0.003707943,0.003689019,0.003721668,0.012180515,367.2574131,727.8685202,0,367.08,727.68,0,368,728,0,147,19
10,148,68,77,376,734,369,723,372.1029412,727.7352941,1.19082745,72,0.81187785,9.304852983,1,0.883116883,0.839752224,12.38083231,11.66190379,3.605551275,1.701930747,1.414213562,6,7.228268339,10.48712842,31.89949494,0.944444444,1,1,0.166048683,0.619409501,0.005035478,0.003555353,0.38597119,0.013382162,0.021911956,0.005725817,0.009108963,0.00828565,0.003036546,0.003036546,0.002712899,0.004482618,0.011978333,371.7433301,727.5951026,0,372.1029412,727.7352941,0,371,728,0,148,19
10,149,5,6,485,730,483,727,483.4,728.2,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,18.43494882,5.207106781,1,1,1,0.022903793,0.022903793,0.004528115,0.000450141,0.114869541,0.005264362,0.005264362,0.004580759,0.004580759,0.005096513,0.003082323,0.003082323,0.0008128,0.0008128,0.005241474,483.4097268,728.314457,0,483.4,728.2,0,483,729,0,149,21
10,150,36,54,368,738,362,729,364.4444444,732.9444444,1.060121965,41,0.773630032,6.770275003,1,0.666666667,0.94328769,8.738178693,8.062257748,2.236067977,1.400820925,1,5,5.53683834,7.836624687,21.89949494,0.87804878,1,1,0.093919288,0.209689495,0.003952087,0.00155642,0.44703537,0.011261159,0.012100405,0.00494312,0.005824708,0.005188067,0.002792401,0.002792401,0.002348891,0.002479985,0.008041506,364.8168389,732.6971329,0,364.4444444,732.9444444,0,365,732,0,150,19
10,151,11,16,476,735,472,731,473.6363636,732.3636364,0.821590678,13,0.746330733,3.742410319,1,0.6875,1.217151103,4.610834906,3.605551275,1.414213562,1.075311557,1,2.236067977,3.068857674,-59.7137282,10.65685425,0.846153846,1,1,0.04832532,0.065918973,0.004341191,0.00218967,0.145114591,0.00920119,0.00920119,0.00536948,0.005992634,0.005699244,0.002838178,0.002838178,0.001960749,0.002213062,0.008716717,473.7120371,732.2398148,0,473.6363636,732.3636364,0,475,732,0,151,21
10,152,15,20,372,736,367,732,368.8666667,733.6666667,0.795150038,17,0.522072059,4.370193722,1,0.75,1.257624288,4.784147336,4.242640687,2,1.188561808,1,3,4.080405867,-57.11387266,12.24264069,0.882352941,1,0,0.064271001,0.096086064,0.0038262,0.002471962,0.323065787,0.010284581,0.011139086,0.005842818,0.006405738,0.007240406,0.002990768,0.002990768,0.002534914,0.002578905,0.008339055,368.8270605,733.3460378,0,368.8666667,733.6666667,0,369,733,0,152,19
10,153,2,2,900,750,899,748,899,748.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.006286718,0.006286718,0.003143359,0.000244144,0.019417473,0.003265431,0.003265431,0.003143359,0.003143359,0.003265431,0.003021287,0.003021287,0.000122072,0.000122072,0.003265431,899,748.5194175,0,899,748.5,0,899,749,0,153,20
10,154,11,18,113,758,107,755,109.0909091,756.2727273,0.512182237,14,0.918450114,3.742410319,1,0.611111111,1.95243007,6.048935866,5.099019514,1.414213562,1.037655778,1,2,2.392576952,-83.81546924,8.414213562,0.785714286,1,0,0.034363315,0.039230944,0.003135729,0.000389105,0.087905166,0.004486152,0.004867628,0.003436332,0.003566449,0.003456168,0.002822919,0.002822919,0.000466976,0.000606258,0.004074158,109.0031116,756.2683781,0,109.0909091,756.2727273,0,109,756,0,154,23
10,155,2,2,114,758,112,757,112.5,757,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,0,0.005859464,0.005859464,0.002929732,0.000122072,0.010416667,0.002990768,0.002990768,0.002929732,0.002929732,0.002990768,0.002868696,0.002868696,6.10E-05,6.10E-05,0.002990768,112.4895833,757,0,112.5,757,0,112,757,0,155,23
10,156,1,1,97,759,96,758,96,758,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.00280766,0.00280766,0.00280766,0,0,0.00280766,0.00280766,0.00280766,0.00280766,0.00280766,0.00280766,0.00280766,0,0,0.00280766,96,758,0,96,758,0,96,758,0,156,23
10,157,1,1,102,759,101,758,101,758,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.002868696,0.002868696,0.002868696,0,0,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0.002868696,0,0,0.002868696,101,758,0,101,758,0,101,758,0,157,23
10,158,45,77,107,767,100,756,103.0666667,761.7777778,1.081316596,54,0.867832846,7.569397566,1,0.584415584,0.924798531,11.05499731,11.18033989,3,1.486996326,1.414213562,5.578319376,5.492744708,-19.18165387,24.72792206,0.833333333,1,1,0.082291901,0.20115968,0.003509575,0.000816357,0.154799787,0.006103608,0.007293812,0.003740541,0.004470215,0.0040589,0.002838178,0.002838178,0.000916573,0.001282105,0.005481804,103.1664264,761.6594099,0,103.0666667,761.7777778,0,104,761,0,158,23
10,159,24,35,111,764,106,757,107.5416667,760.0416667,0.985794636,28,0.722217381,5.527906392,1,0.685714286,1.014410064,6.878287647,6.32455532,2,1.284517797,1,4,4.75747869,-0.838549997,17.24264069,0.857142857,1,0,0.064637215,0.110475314,0.003646906,0.000869764,0.164175686,0.005447471,0.007141222,0.004039826,0.004603138,0.004638743,0.002899214,0.002899214,0.000718947,0.001122279,0.005233844,107.4653315,760.1870166,0,107.5416667,760.0416667,0,107,761,0,159,23
10,160,16,20,114,763,110,758,111.5,760.375,0.951077098,18,0.554480151,4.513516668,1,0.8,1.05143947,5.199056889,5,2,1.150888348,1,3,4.326639281,-23.10943762,13.82842712,0.888888889,1,0,0.04831006,0.063004498,0.00311284,0.000701915,0.160065124,0.004852368,0.005172809,0.003716158,0.003937781,0.004242008,0.002822919,0.002822919,0.000712039,0.000797521,0.00468452,111.3787842,760.479535,0,111.5,760.375,0,111,761,0,160,23
10,161,31,49,119,770,112,763,114.4193548,765.3548387,0.933637878,35,0.623678389,6.282549314,1,0.632653061,1.07107908,7.262772733,7.071067812,2.828427125,1.418193227,1,4.949747468,5.67717183,-49.67001309,19.07106781,0.885714286,1,0,0.068741892,0.14982833,0.003967346,0.000984207,0.146768394,0.005325398,0.007583735,0.004043641,0.004833172,0.004692149,0.002914473,0.002914473,0.000755174,0.001230606,0.005710688,114.3139831,765.2526734,0,114.4193548,765.3548387,0,114,765,0,161,23
10,162,49,81,113,772,104,763,107.9591837,766.5918367,1.142267439,61,0.734744806,7.89865417,1,0.604938272,0.875451725,9.961732697,10,3,1.53150663,1.414213562,6.516946235,6.757477845,-42.91707708,26.52081528,0.803278689,1,1,0.104951548,0.244434269,0.004409858,0.000694286,0.12366937,0.006012055,0.007003891,0.004372981,0.004988454,0.004982071,0.003006027,0.003006027,0.000758192,0.000947273,0.005725947,108.071977,766.6425495,0,107.9591837,766.5918367,0,108,768,0,162,23
10,163,22,48,107,775,101,767,103.5909091,770.1363636,1.287162078,28,0.892143592,5.292567428,1,0.458333333,0.776902938,8.581022879,7.615773106,2,1.147392759,1,3.535533906,3.876493696,32.02099771,18.86396103,0.785714286,1,0,0.059891659,0.080155639,0.002944991,0.000579843,0.171880498,0.005233844,0.005233844,0.003523039,0.003643438,0.003448538,0.002792401,0.002792401,0.00068194,0.000708876,0.004318303,103.6226918,769.9674472,0,103.5909091,770.1363636,0,104,769,0,163,23
10,164,22,36,113,774,107,768,109.7727273,771,0.914395568,22,0.859423926,5.292567428,1,0.611111111,1.093618598,7.434483807,6.403124237,2.236067977,1.260061334,1,2.828427125,3.800981294,-46.97339115,15.89949494,1,1,0,0.050339513,0.093644615,0.003463798,0.000869765,0.138007237,0.005798428,0.006347752,0.00387227,0.004256573,0.00437934,0.002868696,0.002868696,0.000868686,0.000904896,0.004753185,109.7958286,770.86394,0,109.7727273,771,0,110,770,0,164,23
10,165,1,1,72,777,71,776,71,776,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.002944991,0.002944991,0.002944991,0,0,0.002944991,0.002944991,0.002944991,0.002944991,0.002944991,0.002944991,0.002944991,0,0,0.002944991,71,776,0,71,776,0,71,776,0,165,23
10,166,2,2,78,780,77,778,77,778.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.00656138,0.00656138,0.00328069,0.00094606,0.072093054,0.00375372,0.00375372,0.00328069,0.00328069,0.00375372,0.00280766,0.00280766,0.00047303,0.00047303,0.00375372,77,778.5720931,0,77,778.5,0,77,779,0,166,23
10,167,40,56,101,790,93,783,97,786.125,0.903749746,42,0.646229759,7.136496465,1,0.714285714,1.106501003,8.174925834,7.615773106,3.16227766,1.582993825,1.414213562,5.656854249,6.238636679,-51.47038008,21.3137085,0.952380952,1,1,0.068604559,0.220920115,0.003601129,0.001770047,0.263385388,0.006332495,0.011169604,0.003811364,0.005523003,0.005371176,0.002944991,0.002944991,0.000895508,0.002144229,0.006790265,97.25735604,786.1810333,0,97,786.125,0,99,786,0,167,23
10,168,23,30,1046,855,1040,850,1042,851.8695652,1.008285856,26,0.638204997,5.41151638,1,0.766666667,0.991782235,6.359979751,5.830951895,2,1.245950185,1,4,4.896335162,-65.26642047,17.07106781,0.884615385,1,0,0.056137936,0.097917135,0.00320058,0.001083391,0.230900573,0.005508507,0.006301976,0.003742529,0.004257267,0.004165713,0.002838178,0.002838178,0.000826009,0.001151477,0.005348287,1041.809257,851.9996884,0,1042,851.8695652,0,1041,853,0,168,24
10,169,30,48,1039,857,1031,851,1034.266667,853.1666667,1.00345249,35,0.761180625,6.180387232,1,0.625,0.996559388,7.989688974,8.062257748,2.236067977,1.315956955,1,4.714951668,5.18163242,-49.0202615,19.44974747,0.857142857,1,0,0.091065836,0.157656203,0.004196231,0.001174944,0.209208913,0.006897077,0.007110704,0.004792939,0.005255207,0.005722133,0.002853436,0.002853436,0.001295971,0.001302454,0.006462195,1034.413473,853.3157182,0,1034.266667,853.1666667,0,1034,853,0,169,24
10,170,18,30,1041,857,1036,851,1037.944444,854.2222222,0.896806334,21,0.739964615,4.787307365,1,0.6,1.115067949,6.261107931,5.830951895,2,1.15713484,1,3.535533906,4.211507935,-27.03961615,14.24264069,0.857142857,1,0,0.077958337,0.102525361,0.005119401,0.000747693,0.178674913,0.006759746,0.006973373,0.005568453,0.005695853,0.005951018,0.003616388,0.003616388,0.001024653,0.000987023,0.006591897,1037.788659,854.3097187,0,1037.944444,854.2222222,0,1037,855,0,170,24
10,171,3,4,1048,861,1046,859,1046.333333,859.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.009262225,0.009262225,0.003006027,0.00016022,0.024978713,0.003280689,0.003280689,0.003087408,0.003087408,0.003150987,0.00296025,0.00296025,0.000138923,0.000138923,0.003280689,1046.319605,859.645799,0,1046.333333,859.6666667,0,1046,859,0,171,24
10,172,125,168,1045,867,1031,855,1037.368,860.808,1.198270446,144,0.663130911,12.61566261,0,0.744047619,0.834536146,14.96666671,14.76482306,5,2.160529005,2,10.84590537,11.20260146,88.00064672,43.38477631,0.868055556,1,1,0.15642022,0.686747501,0.003715571,0.001586938,0.28981267,0.006454566,0.010574501,0.003815127,0.00549398,0.005195697,0.00280766,0.00280766,0.001087393,0.002054899,0.007091631,1037.093254,860.7157712,0,1037.368,860.808,0,1035,861,0,172,24
10,173,14,24,1165,919,1159,915,1161.428571,916.2857143,0.82823481,16,0.814379353,4.222008246,1,0.583333333,1.207387069,5.569713084,5.099019514,2,1.160188621,1,2.683281573,3.232287722,72.0197414,12.07106781,0.875,1,1,0.034332802,0.050415811,0.00312047,0.000518807,0.08624845,0.004623484,0.004623484,0.00343328,0.003601129,0.003448539,0.002868696,0.002868696,0.000555521,0.000614786,0.004333562,1161.446126,916.2012712,0,1161.428571,916.2857143,0,1162,915,0,173,25
10,174,1,1,1044,932,1043,931,1043,931,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.002792401,0.002792401,0.002792401,0,0,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0.002792401,0,0,0.002792401,1043,931,0,1043,931,0,1043,931,0,174,26
10,175,12,20,1049,936,1045,931,1046.5,932.9166667,0.6678668,15,0.817257848,3.908820095,1,0.6,1.497304552,5.47216582,5,1.414213562,1.034517797,1,2.683281573,3.153456853,45.15915331,10.03553391,0.8,1,0,0.0342565,0.037918665,0.003021286,0.000106813,0.016779279,0.003448538,0.003662165,0.003114227,0.003159889,0.003128099,0.002944991,0.002944991,0.000136551,0.000200068,0.00326543,1046.483702,932.912676,0,1046.5,932.9166667,0,1046,933,0,175,26
10,176,18,35,1052,942,1047,935,1048.722222,937.8333333,1.060121965,22,0.751888548,4.787307365,1,0.514285714,0.94328769,6.302536205,6.08276253,2,1.147603014,1,3.638034376,4.155200562,4.938300587,15.48528137,0.818181818,1,0,0.041947047,0.059708547,0.003067063,0.000198367,0.106638057,0.004104677,0.004104677,0.003226696,0.003317141,0.003173877,0.002838178,0.002838178,0.000362857,0.000391752,0.003685053,1048.797342,937.9090212,0,1048.722222,937.8333333,0,1050,939,0,176,26
10,177,44,72,1059,946,1050,938,1053.659091,941.1818182,1.373348692,55,0.575124003,7.484820637,1,0.611111111,0.728147197,8.737295392,8.602325267,2.828427125,1.448561115,1,6.708203932,7.14768643,-61.26508037,27.55634919,0.8,1,1,0.082124049,0.177035159,0.003509575,0.000564584,0.05599907,0.004150454,0.005432212,0.003570611,0.004023526,0.003921568,0.002883955,0.002883955,0.000376843,0.000708009,0.004562447,1053.714273,941.1913463,0,1053.659091,941.1818182,0,1055,941,0,177,26
10,178,10,12,1048,944,1045,940,1046.2,941.5,0.62023577,10,0.683130051,3.568248232,1,0.833333333,1.612290114,4.098780306,3.16227766,1.414213562,1.082842712,1,2,2.993325909,0,8.828427125,1,1,0,0.024872204,0.031937131,0.002975509,0.000274662,0.028346702,0.003479057,0.003784237,0.003109026,0.003193713,0.00326543,0.00280766,0.00280766,0.000217508,0.000281449,0.003418021,1046.220258,941.519828,0,1046.2,941.5,0,1046,942,0,178,26
10,179,26,42,1063,946,1056,940,1058.846154,943.0384615,0.935754747,30,0.636226402,5.753627392,1,0.619047619,1.068656081,6.756793523,6.32455532,2.236067977,1.306054513,1,4.91934955,5.21288247,-80.58527714,17.48528137,0.866666667,1,1,0.056061639,0.114717316,0.003654535,0.000717173,0.052582397,0.004425116,0.006256199,0.003737443,0.004412204,0.004257266,0.002914472,0.002914472,0.000419164,0.000959068,0.0054551,1058.835329,943.0899175,0,1058.846154,943.0384615,0,1059,944,0,179,26
11,1,1,1,712,56,711,55,711,55,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.003540093,0.003540093,0.003540093,0,0,0.003540093,0.003540093,0.003540093,0.003540093,0.003540093,0.003540093,0.003540093,0,0,0.003540093,711,55,0,711,55,0,711,55,0,1,1
11,2,182,247,730,65,711,52,720.521978,57.9010989,1.120702366,194,0.696344636,15.22266722,1,0.736842105,0.892297572,18.08316154,18.11077028,6.32455532,2.696491884,2.236067977,12,12.97842182,-83.3453796,50.627417,0.93814433,1,1,0.171084148,1.103135698,0.004325932,0.001480125,0.137950822,0.004806592,0.010498207,0.003888276,0.006061185,0.005584802,0.003372244,0.003372244,0.000348708,0.002031862,0.007751582,720.6589482,57.88467923,0,720.521978,57.9010989,0,719,58,0,2,1
11,3,2,2,542,153,541,151,541,151.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.008712901,0.008712901,0.00435645,0.000137331,0.007880898,0.004425116,0.004425116,0.00435645,0.00435645,0.004425116,0.004287785,0.004287785,6.87E-05,6.87E-05,0.004425116,541,151.5078809,0,541,151.5,0,541,152,0,3,2
11,4,4,4,553,158,551,156,551.5,156.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.016159305,0.016159305,0.003509576,0.000976577,0.074284219,0.004776074,0.004776074,0.004039826,0.004039826,0.004486153,0.003387503,0.003387503,0.000601656,0.000601656,0.004776074,551.4268178,156.5127479,0,551.5,156.5,0,551,157,0,4,2
11,5,2,2,559,162,558,160,558,160.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.008087282,0.008087282,0.004043641,0.000671397,0.041509432,0.00437934,0.00437934,0.004043641,0.004043641,0.00437934,0.003707943,0.003707943,0.000335698,0.000335698,0.00437934,558,160.4584906,0,558,160.5,0,558,160,0,5,2
11,6,6,9,532,164,529,161,529.8333333,162.3333333,0.545664521,7,0.487950036,2.763953196,1,0.666666667,1.832627853,3.055050463,2.236067977,1,1,1,1.788854382,2.666666667,26.56505118,6.414213562,0.857142857,1,1,0.026657511,0.026657511,0.003616388,0.000442511,0.039266677,0.006042573,0.006042573,0.004442918,0.004442918,0.003921568,0.003479057,0.003479057,0.00112035,0.00112035,0.006012055,529.8425873,162.371494,0,529.8333333,162.3333333,0,530,162,0,6,2
11,7,1,1,543,167,542,166,542,166,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.004638743,0.004638743,0.004638743,0,0,0.004638743,0.004638743,0.004638743,0.004638743,0.004638743,0.004638743,0.004638743,0,0,0.004638743,542,166,0,542,166,0,542,166,0,7,2
